C:\Anaconda\envs\tensorflow\python.exe G:/Projekte/GitHub/TensorFlow/TensorFlow/traicy/cnn/DEBUG.py
Tue Apr 24 18:22:03 2018    restats

         3429110 function calls (3287607 primitive calls) in 5.206 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:293(SHARPEN)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:61(BuiltinFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:66(RankFilter)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:89(MedianFilter)
        1    0.000    0.000    0.000    0.000 ImageMode.py:17(<module>)
        1    0.000    0.000    0.000    0.000 ImageMode.py:20(ModeDescriptor)
        1    0.000    0.000    0.002    0.002 ImagePalette.py:19(<module>)
        1    0.000    0.000    0.000    0.000 ImagePalette.py:23(ImagePalette)
        1    0.000    0.000    0.000    0.000 ImageSequence.py:19(<module>)
        1    0.000    0.000    0.000    0.000 ImageSequence.py:19(Iterator)
        1    0.000    0.000    0.000    0.000 JpegImagePlugin.py:292(_accept)
        1    0.000    0.000    0.000    0.000 JpegImagePlugin.py:299(JpegImageFile)
        1    0.000    0.000    0.002    0.002 JpegImagePlugin.py:35(<module>)
        1    0.000    0.000    0.000    0.000 JpegPresets.py:67(<module>)
        1    0.000    0.000    0.000    0.000 NodeFilter.py:4(<module>)
        1    0.000    0.000    0.000    0.000 NodeFilter.py:4(NodeFilter)
        1    0.000    0.000    0.000    0.000 PaletteFile.py:16(<module>)
        1    0.000    0.000    0.000    0.000 PaletteFile.py:22(PaletteFile)
        2    0.000    0.000    0.000    0.000 PngImagePlugin.py:102(read)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:127(close)
        2    0.000    0.000    0.000    0.000 PngImagePlugin.py:134(call)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:140(crc)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:185(iTXt)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:206(PngInfo)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:283(PngStream)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:285(__init__)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:333(chunk_IHDR)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:34(<module>)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:348(chunk_IDAT)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:530(_accept)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:537(PngImageFile)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:542(_open)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:602(load_prepare)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:610(load_read)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:636(load_end)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:675(_idat)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:92(ChunkStream)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:94(__init__)
        1    0.000    0.000    0.000    0.000 PpmImagePlugin.py:18(<module>)
        1    0.000    0.000    0.000    0.000 PpmImagePlugin.py:43(_accept)
        1    0.000    0.000    0.000    0.000 PpmImagePlugin.py:50(PpmImageFile)
        1    0.000    0.000    0.000    0.000 TiffImagePlugin.py:130(<dictcomp>)
        1    0.000    0.000    0.000    0.000 TiffImagePlugin.py:1537(AppendingTiffWriter)
        1    0.000    0.000    0.000    0.000 TiffImagePlugin.py:252(_accept)
        1    0.000    0.000    0.000    0.000 TiffImagePlugin.py:269(IFDRational)
       28    0.000    0.000    0.000    0.000 TiffImagePlugin.py:343(_delegate)
        1    0.000    0.000    0.000    0.000 TiffImagePlugin.py:386(ImageFileDirectory_v2)
        1    0.000    0.000    0.001    0.001 TiffImagePlugin.py:42(<module>)
        5    0.000    0.000    0.000    0.000 TiffImagePlugin.py:591(_register_loader)
        5    0.000    0.000    0.000    0.000 TiffImagePlugin.py:592(decorator)
        5    0.000    0.000    0.000    0.000 TiffImagePlugin.py:600(_register_writer)
        5    0.000    0.000    0.000    0.000 TiffImagePlugin.py:601(decorator)
        7    0.000    0.000    0.000    0.000 TiffImagePlugin.py:606(_register_basic)
        1    0.000    0.000    0.000    0.000 TiffImagePlugin.py:825(ImageFileDirectory_v1)
        1    0.000    0.000    0.000    0.000 TiffImagePlugin.py:918(TiffImageFile)
        1    0.000    0.000    0.001    0.001 TiffTags.py:20(<module>)
        1    0.000    0.000    0.000    0.000 TiffTags.py:23(TagInfo)
      103    0.000    0.000    0.000    0.000 TiffTags.py:26(__new__)
        1    0.000    0.000    0.000    0.000 TiffTags.py:348(_populate)
        1    0.000    0.000    0.000    0.000 __about__.py:4(<module>)
        2    0.000    0.000    0.000    0.000 __config__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 __future__.py:48(<module>)
        1    0.000    0.000    0.000    0.000 __future__.py:78(_Feature)
        9    0.000    0.000    0.000    0.000 __future__.py:79(__init__)
       94    0.001    0.000    0.423    0.005 __init__.py:1(<module>)
        1    0.000    0.000    0.007    0.007 __init__.py:10(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:10(PerformanceWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:10(ProjectionRegistry)
        1    0.000    0.000    0.000    0.000 __init__.py:10(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:100(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:100(NotSupportedErr)
       51    0.000    0.000    0.000    0.000 __init__.py:1005(_added_new)
        1    0.000    0.000    0.000    0.000 __init__.py:1008(FileHandler)
        1    0.000    0.000    0.052    0.052 __init__.py:101(<module>)
       26    0.000    0.000    0.044    0.002 __init__.py:1015(rc_params_from_file)
        1    0.000    0.000    0.000    0.000 __init__.py:102(_SetuptoolsVersionMixin)
        1    0.000    0.000    0.000    0.000 __init__.py:1023(_ReqExtras)
        1    0.000    0.000    0.000    0.000 __init__.py:103(InuseAttributeErr)
        1    0.001    0.001    0.001    0.001 __init__.py:1035(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1043(Environment)
        1    0.000    0.000    0.100    0.100 __init__.py:106(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:106(InvalidStateErr)
        1    0.000    0.000    0.000    0.000 __init__.py:106(get_projection_names)
        1    0.000    0.000    0.000    0.000 __init__.py:1077(_StderrHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1078(<listcomp>)
        7    0.000    0.000    0.041    0.006 __init__.py:108(import_module)
        1    0.000    0.000    0.000    0.000 __init__.py:108(todate)
        1    0.000    0.000    0.000    0.000 __init__.py:1083(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:109(SyntaxErr)
        1    0.000    0.000    0.001    0.001 __init__.py:11(<module>)
        1    0.000    0.000    0.016    0.016 __init__.py:110(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1101(PlaceHolder)
        1    0.000    0.000    0.000    0.000 __init__.py:1107(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1113(append)
        1    0.000    0.000    0.000    0.000 __init__.py:112(InvalidModificationErr)
        1    0.000    0.000    0.000    0.000 __init__.py:1134(maxdict)
        4    0.000    0.000    0.000    0.000 __init__.py:1140(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1143(Manager)
        1    0.000    0.000    0.000    0.000 __init__.py:1148(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:115(NamespaceErr)
        1    0.000    0.000    0.000    0.000 __init__.py:1154(Stack)
        3    0.000    0.000    0.000    0.000 __init__.py:1159(getLogger)
        1    0.000    0.000    0.000    0.000 __init__.py:118(InvalidAccessErr)
        1    0.000    0.000    0.000    0.000 __init__.py:1190(ExtractionError)
        1    0.000    0.000    0.000    0.000 __init__.py:1206(ResourceManager)
        1    0.000    0.000    0.000    0.000 __init__.py:121(ValidationErr)
        1    0.000    0.000    0.000    0.000 __init__.py:1210(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:1210(_fixupParents)
        1    0.000    0.000    0.000    0.000 __init__.py:122(lrange)
        1    0.000    0.000    0.000    0.000 __init__.py:123(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:123(tofloat)
        1    0.000    0.000    0.000    0.000 __init__.py:124(UserDataHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1251(Logger)
        4    0.000    0.000    0.000    0.000 __init__.py:1266(__init__)
        1    0.000    0.000    0.100    0.100 __init__.py:127(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:1284(debug)
        1    0.000    0.000    0.000    0.000 __init__.py:1296(info)
        1    0.000    0.000    0.000    0.000 __init__.py:13(<listcomp>)
        2    0.000    0.000    0.000    0.000 __init__.py:1314(get_backend)
        1    0.000    0.000    0.000    0.000 __init__.py:1328(is_interactive)
      466    0.000    0.000    0.001    0.000 __init__.py:1357(log)
        1    0.000    0.000    0.000    0.000 __init__.py:136(toint)
       14    0.000    0.000    0.000    0.000 __init__.py:139(_check_size)
      102    0.000    0.000    0.000    0.000 __init__.py:1398(safe_name)
       18    0.000    0.000    0.000    0.000 __init__.py:14(<genexpr>)
        2    0.000    0.000    0.000    0.000 __init__.py:14(<listcomp>)
        1    0.000    0.000    0.001    0.001 __init__.py:14(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:14(__init__)
      182    0.000    0.000    0.005    0.000 __init__.py:1406(safe_version)
        1    0.000    0.000    0.000    0.000 __init__.py:1432(Grouper)
        1    0.000    0.000    0.000    0.000 __init__.py:1454(addHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:1464(NullProvider)
        2    0.000    0.000    0.000    0.000 __init__.py:1468(__init__)
       39    0.000    0.000    0.000    0.000 __init__.py:1472(_preprocess_data)
        1    0.000    0.000    0.000    0.000 __init__.py:148(_BoundMethodProxy)
      110    0.000    0.000    0.006    0.000 __init__.py:1487(has_metadata)
       68    0.000    0.000    0.008    0.000 __init__.py:1490(get_metadata)
       68    0.000    0.000    0.008    0.000 __init__.py:1496(get_metadata_lines)
       37    0.000    0.000    0.411    0.011 __init__.py:15(<module>)
       12    0.000    0.000    0.000    0.000 __init__.py:15(search_path)
        1    0.000    0.000    0.000    0.000 __init__.py:151(py_object)
       39    0.001    0.000    0.003    0.000 __init__.py:1512(param)
      469    0.000    0.000    0.000    0.000 __init__.py:1528(getEffectiveLevel)
      469    0.000    0.000    0.001    0.000 __init__.py:1542(isEnabledFor)
      178    0.000    0.000    0.002    0.000 __init__.py:1551(_fn)
        1    0.000    0.000    0.000    0.000 __init__.py:1567(EggProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:1574(RootLogger)
        1    0.000    0.000    0.000    0.000 __init__.py:1580(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1588(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 __init__.py:1589(DefaultProvider)
      110    0.000    0.000    0.005    0.000 __init__.py:1592(_has)
        8    0.000    0.000    0.830    0.104 __init__.py:16(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:16(UnsupportedFunctionCall)
        1    0.000    0.000    0.000    0.000 __init__.py:160(c_short)
       68    0.001    0.000    0.007    0.000 __init__.py:1604(_get)
        1    0.000    0.000    0.000    0.000 __init__.py:1608(_register)
        1    0.000    0.000    0.000    0.000 __init__.py:1621(EmptyProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:1629(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1636(ZipManifests)
        1    0.000    0.000    0.000    0.000 __init__.py:164(c_ushort)
        3    0.000    0.000    0.000    0.000 __init__.py:164(compare_versions)
        1    0.000    0.000    0.000    0.000 __init__.py:1663(MemoizedZipManifests)
        1    0.000    0.000    0.000    0.000 __init__.py:168(c_long)
        1    0.000    0.000    0.000    0.000 __init__.py:1683(ZipProvider)
        2    0.000    0.000    0.004    0.002 __init__.py:17(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:17(register)
        1    0.000    0.000    0.000    0.000 __init__.py:170(<listcomp>)
        1    0.000    0.000    0.090    0.090 __init__.py:172(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:172(c_ulong)
        1    0.000    0.000    0.000    0.000 __init__.py:18(Node)
        1    0.000    0.000    0.018    0.018 __init__.py:180(<module>)
        4    0.000    0.000    0.000    0.000 __init__.py:1836(getLogger)
        1    0.000    0.000    0.000    0.000 __init__.py:1858(FileMetadata)
       14    0.000    0.000    0.000    0.000 __init__.py:1870(__init__)
       21    0.000    0.000    0.001    0.000 __init__.py:1873(has_metadata)
       14    0.000    0.000    0.002    0.000 __init__.py:1876(get_metadata)
       14    0.000    0.000    0.000    0.000 __init__.py:1885(_warn_on_replacement)
        1    0.000    0.000    0.000    0.000 __init__.py:189(c_float)
       14    0.000    0.000    0.002    0.000 __init__.py:1893(get_metadata_lines)
        1    0.000    0.000    0.000    0.000 __init__.py:1897(PathMetadata)
        2    0.000    0.000    1.466    0.733 __init__.py:19(<module>)
       57    0.000    0.000    0.000    0.000 __init__.py:19(__new__)
        1    0.000    0.000    0.432    0.432 __init__.py:19(pylab_setup)
        6    0.000    0.000    0.000    0.000 __init__.py:190(_checkLevel)
       88    0.000    0.000    0.000    0.000 __init__.py:1917(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1922(EggMetadata)
        1    0.000    0.000    0.000    0.000 __init__.py:193(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:193(c_double)
        1    0.000    0.000    0.000    0.000 __init__.py:1936(<dictcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:194(UTC)
        4    0.000    0.000    0.000    0.000 __init__.py:1940(register_finder)
       14    0.000    0.000    0.000    0.000 __init__.py:1950(find_distributions)
        1    0.000    0.000    0.000    0.000 __init__.py:1964(NullHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:197(c_longdouble)
        2    0.000    0.000    0.000    0.000 __init__.py:1987(find_nothing)
       12    0.000    0.000    0.006    0.001 __init__.py:1994(_by_version_descending)
       19    0.000    0.000    0.000    0.000 __init__.py:1999(_to_unmasked_float_array)
        3    0.000    0.000    0.020    0.007 __init__.py:2(<module>)
        1    0.000    0.000    0.411    0.411 __init__.py:20(<module>)
        3    0.000    0.000    0.000    0.000 __init__.py:20(_separator)
        1    0.000    0.000    0.000    0.000 __init__.py:200(SetuptoolsVersion)
       13    0.000    0.000    0.000    0.000 __init__.py:200(iteritems)
      102    0.000    0.000    0.005    0.000 __init__.py:2009(_by_version)
      102    0.000    0.000    0.004    0.000 __init__.py:2015(<listcomp>)
      114    0.000    0.000    0.047    0.000 __init__.py:2020(find_on_path)
      114    0.000    0.000    0.001    0.000 __init__.py:2038(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:204(SetuptoolsLegacyVersion)
        1    0.000    0.000    0.000    0.000 __init__.py:205(<listcomp>)
     1002    0.000    0.000    0.001    0.000 __init__.py:2052(dist_factory)
        1    0.000    0.000    0.000    0.000 __init__.py:2069(NoDists)
        1    0.000    0.000    0.000    0.000 __init__.py:207(c_longlong)
